"","seconds","diff","GameID","quarter","event"
"19487",214,3,62,3,"a 2 missed"
"19488",214,3,62,3,"h rebound defensive"
"19489",201,5,62,3,"h 2 made"
"19490",198,3,62,3,"a 2 made"
"19491",198,3,62,3,"a foul"
"19492",198,3,62,3,"h foul"
"19493",198,2,62,3,"a free throw 1 of 1 made"
"19494",190,2,62,3,"a foul"
"19495",169,5,62,3,"h 3 made"
"19496",155,5,62,3,"h foul"
"19497",155,4,62,3,"a free throw 1 of 2 made"
"19498",155,4,62,3,"a free throw 2 of 2 missed"
"19499",145,1,62,3,"a 3 made"
"19500",121,1,62,3,"h 3 missed"
"19501",121,1,62,3,"h rebound offensive"
"19502",111,3,62,3,"h 2 made"
"19503",95,0,62,3,"a 3 made"
"19504",76,0,62,3,"a foul"
"19505",73,0,62,3,"h 3 missed"
"19506",73,0,62,3,"h rebound offensive"
"19507",66,0,62,3,"h 2 missed"
"19508",66,0,62,3,"a rebound defensive"
"19509",41,-3,62,3,"a 3 made"
"19510",41,-3,62,3,"h turnover"
"19511",41,-5,62,3,"a 2 made"
"19512",30,-5,62,3,"h turnover"
"19513",18,-5,62,3,"h foul"
"19514",18,-6,62,3,"a free throw 1 of 2 made"
"19515",18,-7,62,3,"a free throw 2 of 2 made"
"19516",9,-7,62,3,"h turnover"
"19517",1,-7,62,3,"a 3 missed"
"19518",585,-9,62,4,"a 2 made"
"19519",571,-9,62,4,"h turnover"
"19520",565,-12,62,4,"a 3 made"
"19521",565,-12,62,4,"h timeOut"
"19522",540,-10,62,4,"h 2 made"
"19523",534,-10,62,4,"a 3 missed"
"19524",534,-10,62,4,"a rebound offensive"
"19525",526,-10,62,4,"h foul"
"19526",515,-13,62,4,"a 3 made"
"19527",500,-13,62,4,"h turnover"
"19528",483,-13,62,4,"a 2 missed"
"19529",483,-13,62,4,"a rebound offensive"
"19530",477,-15,62,4,"a 2 made"
"19531",469,-15,62,4,"h 2 missed"
"19532",469,-15,62,4,"h rebound offensive"
"19533",464,-13,62,4,"h 2 made"
"19534",458,-16,62,4,"a 3 made"
"19535",448,-16,62,4,"h 3 missed"
"19536",448,-16,62,4,"a rebound defensive"
"19537",433,-18,62,4,"a 2 made"
"19538",426,-18,62,4,"h timeOut"
"19539",425,-18,62,4,"h turnover"
"19540",414,-21,62,4,"a 3 made"
"19541",398,-18,62,4,"h 3 made"
"19542",390,-18,62,4,"h foul"
"19543",381,-21,62,4,"a 3 made"
"19544",368,-19,62,4,"h 2 made"
"19545",368,-19,62,4,"a foul"
"19546",368,-19,62,4,"h foul"
"19547",368,-18,62,4,"h free throw 1 of 1 made"
"19548",350,-21,62,4,"a 3 made"
"19549",337,-21,62,4,"a foul"
"19550",337,-20,62,4,"h free throw 1 of 2 made"
"19551",337,-19,62,4,"h free throw 2 of 2 made"
"19552",322,-19,62,4,"a 3 missed"
"19553",322,-19,62,4,"h rebound defensive"
"19554",312,-19,62,4,"h turnover"
"19555",293,-22,62,4,"a 3 made"
"19556",280,-22,62,4,"h turnover"
"19557",274,-24,62,4,"a 2 made"
"19558",255,-22,62,4,"h 2 made"
"19559",232,-22,62,4,"a turnover"
"19560",219,-22,62,4,"h 2 missed"
"19561",219,-22,62,4,"h rebound offensive"
"19562",216,-22,62,4,"h 2 missed"
"19563",216,-22,62,4,"h rebound offensive"
"19564",216,-22,62,4,"a foul"
"19565",214,-22,62,4,"h 2 missed"
"19566",214,-22,62,4,"h rebound offensive"
"19567",214,-22,62,4,"h 2 missed"
"19568",214,-22,62,4,"h rebound offensive"
"19569",214,-22,62,4,"h 2 missed"
"19570",214,-22,62,4,"h rebound offensive"
"19571",214,-22,62,4,"a foul"
"19572",214,-21,62,4,"h free throw 1 of 2 made"
"19573",214,-20,62,4,"h free throw 2 of 2 made"
"19574",211,-20,62,4,"a 2 missed"
"19575",211,-20,62,4,"h rebound defensive"
"19576",206,-20,62,4,"a foul"
"19577",206,-19,62,4,"h free throw 1 of 2 made"
"19578",206,-18,62,4,"h free throw 2 of 2 made"
"19579",184,-16,62,4,"h 2 made"
"19580",168,-16,62,4,"a 2 missed"
"19581",168,-16,62,4,"a rebound offensive"
"19582",141,-16,62,4,"a 2 missed"
"19583",141,-16,62,4,"h rebound defensive"
"19584",125,-16,62,4,"h 3 missed"
"19585",125,-16,62,4,"h rebound offensive"
"19586",113,-16,62,4,"h 3 missed"
"19587",113,-16,62,4,"a rebound defensive"
"19588",111,-16,62,4,"h foul"
"19589",110,-16,62,4,"h foul"
"19590",108,-18,62,4,"a 2 made"
"19591",97,-18,62,4,"a foul"
"19592",97,-18,62,4,"h free throw 1 of 2 missed"
"19593",97,-18,62,4,"h free throw 2 of 2 missed"
"19594",97,-18,62,4,"a rebound defensive"
"19595",90,-18,62,4,"h foul"
"19596",90,-18,62,4,"a free throw 1 of 2 missed"
"19597",90,-19,62,4,"a free throw 2 of 2 made"
"19598",68,-19,62,4,"h 3 missed"
"19599",68,-19,62,4,"a rebound defensive"
"19600",55,-19,62,4,"a turnover"
"19601",41,-19,62,4,"h rebound offensive"
"19602",600,0,63,1,"h jump ball  won"
"19603",591,0,63,1,"h 2 missed"
"19604",591,0,63,1,"h rebound offensive"
"19605",580,0,63,1,"h turnover"
"19606",573,0,63,1,"a 2 missed"
"19607",573,0,63,1,"h rebound defensive"
"19608",561,0,63,1,"a rebound defensive"
"19609",546,0,63,1,"a turnover"
"19610",539,0,63,1,"h 2 missed"
"19611",539,0,63,1,"a rebound defensive"
"19612",526,0,63,1,"h foul"
"19613",514,0,63,1,"a 2 missed"
"19614",514,0,63,1,"a rebound offensive"
"19615",514,0,63,1,"a 2 missed"
"19616",514,0,63,1,"a rebound offensive"
"19617",514,0,63,1,"h foul"
"19618",514,-1,63,1,"a free throw 1 of 2 made"
"19619",514,-2,63,1,"a free throw 2 of 2 made"
"19620",510,-2,63,1,"h turnover"
"19621",493,-2,63,1,"a rebound offensive"
"19622",485,-2,63,1,"a 2 missed"
"19623",485,-2,63,1,"h rebound defensive"
"19624",483,-2,63,1,"a foul"
"19625",475,-2,63,1,"h 2 missed"
"19626",475,-2,63,1,"a rebound defensive"
"19627",471,-2,63,1,"a turnover"
"19628",457,-2,63,1,"h 2 missed"
"19629",457,-2,63,1,"a rebound defensive"
"19630",437,-2,63,1,"a turnover"
"19631",421,-2,63,1,"h turnover"
"19632",421,-2,63,1,"a rebound defensive"
"19633",406,-2,63,1,"a turnover"
"19634",389,-2,63,1,"h 2 missed"
"19635",389,-2,63,1,"a rebound defensive"
"19636",376,-5,63,1,"a 2 made"
"19637",358,-2,63,1,"h 2 made"
"19638",348,-2,63,1,"h foul"
"19639",339,-4,63,1,"a 2 made"
"19640",334,-4,63,1,"h turnover"
"19641",328,-4,63,1,"h foul"
"19642",316,-4,63,1,"a turnover"
"19643",316,-4,63,1,"h rebound defensive"
"19644",294,-4,63,1,"h 2 missed"
"19645",294,-4,63,1,"a rebound defensive"
"19646",275,-4,63,1,"a 2 missed"
"19647",275,-4,63,1,"h rebound defensive"
"19648",260,-4,63,1,"h turnover"
"19649",260,-4,63,1,"h turnover"
"19650",255,-4,63,1,"a turnover"
"19651",251,-2,63,1,"h 2 made"
"19652",234,-2,63,1,"a 2 missed"
"19653",234,-2,63,1,"h rebound defensive"
"19654",224,-2,63,1,"h rebound offensive"
"19655",215,-2,63,1,"a rebound defensive"
"19656",194,-5,63,1,"a 2 made"
"19657",174,-5,63,1,"h turnover"
"19658",171,-7,63,1,"a 2 made"
"19659",171,-7,63,1,"h timeOut"
"19660",155,-7,63,1,"h 2 missed"
"19661",155,-7,63,1,"a rebound defensive"
"19662",133,-9,63,1,"a 2 made"
"19663",120,-7,63,1,"h 2 made"
"19664",104,-7,63,1,"a turnover"
"19665",93,-7,63,1,"h turnover"
"19666",71,-7,63,1,"a 2 missed"
"19667",71,-7,63,1,"h rebound defensive"
"19668",64,-5,63,1,"h 2 made"
"19669",41,-5,63,1,"a 2 missed"
"19670",41,-5,63,1,"h rebound defensive"
"19671",35,-3,63,1,"h 2 made"
"19672",12,-3,63,1,"a turnover"
"19673",7,0,63,1,"h turnover"
"19674",2,0,63,1,"a turnover"
"19675",583,0,63,2,"a turnover"
"19676",576,0,63,2,"h turnover"
"19677",571,0,63,2,"h foul"
"19678",562,-3,63,2,"a turnover"
"19679",558,-3,63,2,"a foul"
"19680",558,-2,63,2,"h free throw 1 of 2 made"
"19681",558,-2,63,2,"h free throw 2 of 2 missed"
"19682",558,-2,63,2,"h rebound offensive"
"19683",546,-2,63,2,"h turnover"
"19684",528,-2,63,2,"a 2 missed"
"19685",528,-2,63,2,"h rebound defensive"
"19686",525,-2,63,2,"a foul"
"19687",510,-2,63,2,"h 2 missed"
"19688",510,-2,63,2,"a rebound defensive"
"19689",486,-2,63,2,"h rebound defensive"
"19690",473,-2,63,2,"h 2 missed"
"19691",473,-2,63,2,"a rebound defensive"
"19692",457,-2,63,2,"a 2 missed"
"19693",457,-2,63,2,"h rebound defensive"
"19694",442,-2,63,2,"h 2 missed"
"19695",442,-2,63,2,"a rebound defensive"
"19696",420,-2,63,2,"a 2 missed"
"19697",420,-2,63,2,"a rebound offensive"
"19698",420,-2,63,2,"a 2 missed"
"19699",420,-2,63,2,"h rebound defensive"
"19700",420,0,63,2,"h 2 made"
"19701",409,0,63,2,"a timeOut"
"19702",409,0,63,2,"a turnover"
"19703",395,2,63,2,"h 2 made"
"19704",376,0,63,2,"a 2 made"
"19705",350,0,63,2,"h turnover"
"19706",336,-3,63,2,"a turnover"
"19707",322,-3,63,2,"a foul"
"19708",322,-2,63,2,"h free throw 1 of 2 made"
"19709",322,-1,63,2,"h free throw 2 of 2 made"
"19710",297,-4,63,2,"a 2 made"
"19711",284,-4,63,2,"h turnover"
"19712",261,-4,63,2,"a 2 missed"
"19713",261,-4,63,2,"a rebound offensive"
"19714",261,-4,63,2,"h foul"
"19715",253,-6,63,2,"a 2 made"
"19716",243,-6,63,2,"h turnover"
"19717",236,-6,63,2,"a turnover"
"19718",236,-6,63,2,"a turnover"
"19719",205,-6,63,2,"h turnover"
"19720",202,-6,63,2,"h foul"
"19721",189,-6,63,2,"a turnover"
"19722",189,-6,63,2,"a rebound offensive"
"19723",180,-6,63,2,"a 2 missed"
"19724",180,-6,63,2,"h rebound defensive"
"19725",170,-3,63,2,"h 2 made"
"19726",148,-6,63,2,"a 2 made"
"19727",135,-4,63,2,"h 2 made"
"19728",125,-6,63,2,"a 2 made"
"19729",110,-6,63,2,"h 2 missed"
"19730",110,-6,63,2,"a rebound defensive"
"19731",93,-6,63,2,"h foul"
"19732",93,-6,63,2,"a free throw 1 of 2 missed"
"19733",93,-7,63,2,"a free throw 2 of 2 made"
"19734",82,-7,63,2,"h 2 missed"
"19735",82,-7,63,2,"a rebound defensive"
"19736",70,-7,63,2,"a 2 missed"
"19737",70,-7,63,2,"a rebound offensive"
"19738",70,-9,63,2,"a 2 made"
"19739",70,-9,63,2,"h timeOut"
"19740",46,-7,63,2,"h 2 made"
"19741",27,-7,63,2,"a turnover"
"19742",4,-7,63,2,"h turnover"
"19743",4,-7,63,2,"a 2 missed"
"19744",4,-7,63,2,"a rebound offensive"
"19745",4,-7,63,2,"h foul"
"19746",4,-7,63,2,"a free throw 1 of 2 missed"
"19747",4,-8,63,2,"a free throw 2 of 2 made"
"19748",592,-6,63,3,"h 2 made"
"19749",574,-6,63,3,"a 2 missed"
"19750",574,-6,63,3,"a rebound offensive"
"19751",562,-6,63,3,"a 2 missed"
"19752",562,-6,63,3,"h rebound defensive"
"19753",559,-6,63,3,"h turnover"
"19754",544,-6,63,3,"a turnover"
"19755",542,-6,63,3,"h turnover"
"19756",520,-6,63,3,"a rebound offensive"
"19757",512,-6,63,3,"a 2 missed"
"19758",512,-6,63,3,"h rebound defensive"
"19759",501,-6,63,3,"h turnover"
"19760",489,-6,63,3,"h foul"
"19761",480,-6,63,3,"a 2 missed"
"19762",480,-6,63,3,"a rebound offensive"
"19763",476,-8,63,3,"a 2 made"
"19764",468,-6,63,3,"h 2 made"
"19765",448,-8,63,3,"a 2 made"
"19766",444,-8,63,3,"h timeOut"
"19767",426,-8,63,3,"h 2 missed"
"19768",426,-8,63,3,"h rebound offensive"
"19769",422,-6,63,3,"h 2 made"
"19770",403,-6,63,3,"a 2 missed"
"19771",403,-6,63,3,"a rebound offensive"
"19772",401,-8,63,3,"a 2 made"
"19773",378,-8,63,3,"h turnover"
"19774",376,-8,63,3,"h foul"
"19775",368,-8,63,3,"h rebound defensive"
"19776",348,-6,63,3,"h 2 made"
"19777",337,-6,63,3,"a timeOut"
"19778",334,-6,63,3,"a turnover"
"19779",334,-6,63,3,"a turnover"
"19780",321,-6,63,3,"a foul"
"19781",309,-3,63,3,"h 2 made"
"19782",299,-3,63,3,"h foul"
"19783",296,-3,63,3,"a turnover"
"19784",283,-3,63,3,"h turnover"
"19785",275,-5,63,3,"a 2 made"
"19786",250,-5,63,3,"h 2 missed"
"19787",250,-5,63,3,"a rebound defensive"
"19788",241,-5,63,3,"a turnover"
"19789",225,-5,63,3,"h 2 missed"
"19790",225,-5,63,3,"a rebound defensive"
"19791",220,-5,63,3,"h foul"
"19792",207,-8,63,3,"a 2 made"
"19793",193,-8,63,3,"a foul"
"19794",183,-8,63,3,"h 2 missed"
"19795",183,-8,63,3,"a rebound defensive"
"19796",168,-8,63,3,"a turnover"
"19797",168,-8,63,3,"a turnover"
"19798",159,-8,63,3,"h turnover"
"19799",152,-8,63,3,"a turnover"
"19800",152,-8,63,3,"h rebound defensive"
"19801",152,-8,63,3,"a foul"
"19802",152,-7,63,3,"h free throw 1 of 2 made"
"19803",152,-6,63,3,"h free throw 2 of 2 made"
"19804",125,-8,63,3,"a 2 made"
"19805",106,-8,63,3,"h 2 missed"
"19806",106,-8,63,3,"a rebound defensive"
"19807",88,-8,63,3,"a turnover"
"19808",88,-8,63,3,"a foul"
"19809",88,-7,63,3,"h free throw 1 of 1 made"
"19810",76,-7,63,3,"h rebound offensive"
"19811",71,-7,63,3,"h turnover"
"19812",56,-7,63,3,"a turnover"
"19813",50,-7,63,3,"h 2 missed"
"19814",50,-7,63,3,"a rebound defensive"
"19815",35,-7,63,3,"a turnover"
"19816",30,-5,63,3,"h 2 made"
"19817",4,-7,63,3,"a 2 made"
"19818",581,-7,63,4,"a 2 missed"
"19819",581,-7,63,4,"h rebound defensive"
"19820",581,-7,63,4,"a foul"
"19821",561,-5,63,4,"h 2 made"
"19822",551,-5,63,4,"a turnover"
"19823",551,-5,63,4,"a turnover"
"19824",535,-5,63,4,"h 2 missed"
"19825",535,-5,63,4,"a rebound defensive"
"19826",523,-5,63,4,"a turnover"
"19827",520,-3,63,4,"h 2 made"
"19828",520,-3,63,4,"a timeOut"
"19829",493,-5,63,4,"a 2 made"
"19830",468,-5,63,4,"h 2 missed"
"19831",468,-5,63,4,"a rebound defensive"
"19832",445,-5,63,4,"a turnover"
"19833",425,-2,63,4,"h turnover"
"19834",411,-2,63,4,"h foul"
"19835",411,-2,63,4,"a free throw 1 of 2 missed"
"19836",411,-3,63,4,"a free throw 2 of 2 made"
"19837",393,-3,63,4,"h 2 missed"
"19838",393,-3,63,4,"a rebound defensive"
"19839",393,-3,63,4,"h foul"
"19840",375,-5,63,4,"a 2 made"
"19841",359,-5,63,4,"a rebound defensive"
"19842",352,-5,63,4,"a turnover"
"19843",352,-5,63,4,"a foul"
"19844",352,-4,63,4,"h free throw 1 of 2 made"
"19845",352,-3,63,4,"h free throw 2 of 2 made"
"19846",330,-3,63,4,"h 2 missed"
"19847",330,-3,63,4,"a rebound defensive"
"19848",290,-3,63,4,"a rebound offensive"
"19849",282,-3,63,4,"a 2 missed"
"19850",282,-3,63,4,"a rebound offensive"
"19851",282,-3,63,4,"h foul"
"19852",282,-4,63,4,"a free throw 1 of 2 made"
"19853",282,-4,63,4,"a free throw 2 of 2 missed"
"19854",282,-4,63,4,"h rebound defensive"
"19855",274,-1,63,4,"h 2 made"
"19856",258,-3,63,4,"a 2 made"
"19857",243,-3,63,4,"h 2 missed"
"19858",243,-3,63,4,"a rebound defensive"
"19859",233,-3,63,4,"h rebound defensive"
"19860",230,-3,63,4,"a foul"
"19861",221,0,63,4,"h 2 made"
"19862",208,0,63,4,"h foul"
"19863",208,0,63,4,"a free throw 1 of 2 missed"
"19864",208,-1,63,4,"a free throw 2 of 2 made"
"19865",200,-1,63,4,"a foul"
"19866",200,0,63,4,"h free throw 1 of 2 made"
"19867",200,0,63,4,"h free throw 2 of 2 missed"
"19868",200,0,63,4,"a rebound defensive"
"19869",186,0,63,4,"a turnover"
"19870",179,0,63,4,"h turnover"
"19871",179,0,63,4,"a rebound defensive"
"19872",155,0,63,4,"a 2 missed"
"19873",155,0,63,4,"h rebound defensive"
"19874",145,0,63,4,"h turnover"
"19875",145,0,63,4,"h turnover"
"19876",135,0,63,4,"a turnover"
"19877",135,0,63,4,"a turnover"
"19878",111,0,63,4,"a foul"
"19879",111,0,63,4,"h free throw 1 of 3 missed"
"19880",111,0,63,4,"h free throw 2 of 3 missed"
"19881",111,1,63,4,"h free throw 3 of 3 made"
"19882",100,1,63,4,"a 2 missed"
"19883",100,1,63,4,"a turnover"
"19884",100,1,63,4,"a timeOut"
"19885",51,1,63,4,"h 2 missed"
"19886",51,1,63,4,"h rebound offensive"
"19887",43,1,63,4,"h 2 missed"
"19888",43,1,63,4,"a rebound defensive"
"19889",23,1,63,4,"a 2 missed"
"19890",23,1,63,4,"a rebound offensive"
"19891",12,1,63,4,"a 2 missed"
"19892",12,1,63,4,"h rebound defensive"
"19893",11,1,63,4,"a foul"
"19894",11,2,63,4,"h free throw 1 of 2 made"
"19895",11,3,63,4,"h free throw 2 of 2 made"
"19896",1,3,63,4,"a 2 missed"
"19897",600,0,64,1,"h jump ball  won"
"19898",590,0,64,1,"h 3 missed"
"19899",590,0,64,1,"a rebound defensive"
"19900",575,-3,64,1,"a 3 made"
"19901",535,-3,64,1,"h 2 missed"
"19902",535,-3,64,1,"a rebound defensive"
"19903",517,-3,64,1,"a turnover"
"19904",517,-3,64,1,"h turnover"
"19905",517,-3,64,1,"a turnover"
"19906",517,-3,64,1,"h 3 missed"
"19907",517,-3,64,1,"a rebound defensive"
"19908",517,-3,64,1,"a foul"
"19909",517,-3,64,1,"h turnover"
"19910",517,-3,64,1,"h foul"
"19911",517,-3,64,1,"h foul"
"19912",517,-3,64,1,"a 2 missed"
"19913",517,-3,64,1,"a rebound offensive"
"19914",517,-5,64,1,"a 2 made"
"19915",517,-5,64,1,"h 3 missed"
"19916",517,-5,64,1,"a rebound defensive"
"19917",517,-5,64,1,"h 3 missed"
"19918",506,-5,64,1,"a foul"
"19919",506,-4,64,1,"h free throw 1 of 2 made"
"19920",506,-3,64,1,"h free throw 2 of 2 made"
"19921",506,0,64,1,"h 3 made"
"19922",506,-3,64,1,"a 3 made"
"19923",451,-3,64,1,"h 3 missed"
"19924",451,-3,64,1,"a rebound defensive"
"19925",436,-5,64,1,"a 2 made"
"19926",429,-5,64,1,"h 3 missed"
"19927",429,-5,64,1,"a rebound defensive"
"19928",419,-5,64,1,"a turnover"
"19929",367,-5,64,1,"a 2 missed"
"19930",367,-5,64,1,"a rebound offensive"
"19931",354,-5,64,1,"h 3 missed"
"19932",354,-5,64,1,"h rebound offensive"
"19933",343,-5,64,1,"a foul"
"19934",343,-5,64,1,"h 3 missed"
"19935",343,-5,64,1,"a rebound defensive"
"19936",343,-7,64,1,"a 2 made"
"19937",343,-4,64,1,"h 3 made"
"19938",343,-4,64,1,"a 3 missed"
"19939",343,-4,64,1,"h rebound defensive"
"19940",343,-2,64,1,"h 2 made"
"19941",343,-2,64,1,"a 3 missed"
"19942",343,-2,64,1,"h rebound defensive"
"19943",343,-2,64,1,"h 2 missed"
"19944",343,-2,64,1,"a rebound defensive"
"19945",343,-4,64,1,"a 2 made"
"19946",343,-4,64,1,"h foul"
"19947",343,-4,64,1,"a foul"
"19948",343,-5,64,1,"a free throw 1 of 1 made"
"19949",340,-3,64,1,"h 2 made"
"19950",322,-3,64,1,"a 2 missed"
"19951",322,-3,64,1,"a rebound offensive"
"19952",312,-3,64,1,"a 2 missed"
"19953",312,-3,64,1,"h rebound defensive"
"19954",293,-3,64,1,"h 3 missed"
"19955",293,-3,64,1,"h rebound offensive"
"19956",285,-1,64,1,"h 2 made"
"19957",517,-1,64,1,"a rebound defensive"
"19958",220,-3,64,1,"a 2 made"
"19959",220,-5,64,1,"a 2 made"
"19960",597,-3,64,1,"h 2 made"
"19961",590,-5,64,1,"a 2 made"
"19962",549,-3,64,1,"h 2 made"
"19963",532,-3,64,1,"a 2 missed"
"19964",532,-3,64,1,"a rebound offensive"
"19965",507,-6,64,1,"a 3 made"
"19966",471,-6,64,1,"h 3 missed"
"19967",471,-6,64,1,"h rebound offensive"
"19968",453,-6,64,1,"a 2 missed"
"19969",453,-6,64,1,"a rebound offensive"
"19970",446,-6,64,1,"a 2 missed"
"19971",446,-6,64,1,"h rebound defensive"
"19972",396,-6,64,1,"a 3 missed"
"19973",396,-6,64,1,"h rebound defensive"
"19974",385,-6,64,1,"h 3 missed"
"19975",385,-6,64,1,"a rebound defensive"
"19976",376,-8,64,1,"a 2 made"
"19977",376,-8,64,1,"a foul"
"19978",376,-8,64,1,"h foul"
"19979",372,-8,64,1,"a free throw 1 of 1 missed"
"19980",372,-8,64,1,"h rebound defensive"
"19981",311,-6,64,1,"h 2 made"
"19982",289,-9,64,1,"a 3 made"
"19983",278,-7,64,1,"h 2 made"
"19984",266,-7,64,1,"a 2 missed"
"19985",266,-7,64,1,"h rebound defensive"
"19986",244,-7,64,1,"h 3 missed"
"19987",244,-7,64,1,"h rebound offensive"
"19988",234,-5,64,1,"h 2 made"
"19989",230,-5,64,1,"a timeOut"
"19990",206,-7,64,1,"a 2 made"
"19991",185,-7,64,1,"h 3 missed"
"19992",185,-7,64,1,"a rebound defensive"
"19993",175,-7,64,1,"a 3 missed"
"19994",175,-7,64,1,"h rebound defensive"
"19995",163,-7,64,1,"h turnover"
"19996",156,-7,64,1,"h foul"
"19997",150,-9,64,1,"a 2 made"
"19998",134,-9,64,1,"h turnover"
"19999",134,-9,64,1,"h turnover"
"20000",126,-11,64,1,"a 2 made"
"20001",101,-9,64,1,"h 2 made"
"20002",87,-9,64,1,"a turnover"
"20003",73,-9,64,1,"a foul"
"20004",64,-9,64,1,"a foul"
"20005",64,-9,64,1,"h timeOut"
"20006",64,-9,64,1,"h 2 missed"
"20007",64,-9,64,1,"a rebound defensive"
"20008",61,-9,64,1,"a timeOut"
"20009",61,-9,64,1,"a turnover"
"20010",61,-9,64,1,"h turnover"
"20011",12,-9,64,1,"h foul"
"20012",2,-9,64,1,"a 3 missed"
"20013",584,-9,64,2,"h 3 missed"
"20014",584,-9,64,2,"h rebound offensive"
"20015",573,-9,64,2,"a foul"
"20016",570,-9,64,2,"h turnover"
"20017",554,-12,64,2,"a 3 made"
"20018",544,-12,64,2,"h turnover"
"20019",503,-12,64,2,"a foul"
"20020",503,-10,64,2,"h 2 made"
"20021",498,-12,64,2,"a 2 made"
"20022",490,-12,64,2,"a 3 missed"
"20023",490,-12,64,2,"h rebound defensive"
"20024",484,-12,64,2,"h 3 missed"
"20025",484,-12,64,2,"h rebound offensive"
"20026",478,-10,64,2,"h 2 made"
"20027",464,-10,64,2,"a 2 missed"
"20028",464,-10,64,2,"h rebound defensive"
"20029",454,-8,64,2,"h 2 made"
"20030",435,-8,64,2,"a 3 missed"
"20031",435,-8,64,2,"h rebound defensive"
"20032",426,-6,64,2,"h 2 made"
"20033",426,-6,64,2,"a foul"
"20034",426,-6,64,2,"h foul"
"20035",423,-6,64,2,"a timeOut"
"20036",423,-5,64,2,"h free throw 1 of 1 made"
"20037",403,-5,64,2,"a 3 missed"
"20038",403,-5,64,2,"h rebound defensive"
"20039",398,-5,64,2,"h turnover"
"20040",390,-5,64,2,"h foul"
"20041",390,-6,64,2,"a free throw 1 of 2 made"
"20042",390,-7,64,2,"a free throw 2 of 2 made"
"20043",368,-4,64,2,"h 3 made"
"20044",349,-4,64,2,"a 2 missed"
"20045",349,-4,64,2,"a rebound offensive"
"20046",349,-4,64,2,"h foul"
"20047",344,-4,64,2,"h foul"
"20048",344,-5,64,2,"a free throw 1 of 2 made"
"20049",344,-6,64,2,"a free throw 2 of 2 made"
"20050",328,-6,64,2,"h 3 missed"
"20051",328,-6,64,2,"h rebound offensive"
"20052",313,-6,64,2,"h 2 missed"
"20053",313,-6,64,2,"a rebound defensive"
"20054",297,-6,64,2,"a 2 missed"
"20055",297,-6,64,2,"a rebound offensive"
"20056",290,-8,64,2,"a 2 made"
"20057",285,-8,64,2,"h 3 missed"
"20058",285,-8,64,2,"a rebound defensive"
"20059",269,-8,64,2,"h rebound defensive"
"20060",253,-8,64,2,"h rebound offensive"
"20061",238,-8,64,2,"h turnover"
"20062",230,-10,64,2,"a 2 made"
"20063",222,-10,64,2,"h timeOut"
"20064",214,-10,64,2,"h 3 missed"
"20065",214,-10,64,2,"a rebound defensive"
"20066",203,-10,64,2,"h foul"
"20067",193,-10,64,2,"a 2 missed"
"20068",193,-10,64,2,"h rebound defensive"
"20069",183,-8,64,2,"h 2 made"
"20070",174,-8,64,2,"a turnover"
"20071",168,-6,64,2,"h 2 made"
"20072",155,-6,64,2,"h foul"
"20073",155,-7,64,2,"a free throw 1 of 2 made"
"20074",155,-8,64,2,"a free throw 2 of 2 made"
"20075",147,-8,64,2,"h 3 missed"
"20076",147,-8,64,2,"a rebound defensive"
"20077",127,-10,64,2,"a 2 made"
"20078",104,-7,64,2,"h 3 made"
"20079",86,-7,64,2,"a 3 missed"
"20080",86,-7,64,2,"a rebound offensive"
"20081",86,-7,64,2,"h foul"
"20082",86,-7,64,2,"a free throw 1 of 2 missed"
"20083",86,-7,64,2,"a free throw 2 of 2 missed"
"20084",86,-7,64,2,"h rebound defensive"
"20085",76,-7,64,2,"a foul"
"20086",76,-7,64,2,"h free throw 1 of 2 missed"
"20087",76,-7,64,2,"h free throw 2 of 2 missed"
"20088",76,-7,64,2,"a rebound defensive"
"20089",62,-7,64,2,"a 2 missed"
"20090",62,-7,64,2,"h rebound defensive"
"20091",54,-5,64,2,"h 2 made"
"20092",32,-5,64,2,"a 3 missed"
"20093",32,-5,64,2,"h rebound defensive"
"20094",26,-3,64,2,"h 2 made"
"20095",3,-5,64,2,"a 2 made"
"20096",586,-7,64,3,"a 2 made"
"20097",569,-5,64,3,"h 2 made"
"20098",557,-5,64,3,"a turnover"
"20099",545,-5,64,3,"h 3 missed"
"20100",545,-5,64,3,"h rebound offensive"
"20101",540,-5,64,3,"h 3 missed"
"20102",540,-5,64,3,"a rebound defensive"
"20103",524,-5,64,3,"a 3 missed"
"20104",524,-5,64,3,"h rebound defensive"
"20105",524,-5,64,3,"a foul"
"20106",524,-5,64,3,"h free throw 1 of 1 missed"
